2026/08/18 20:47:49 Database: Menggunakan password terenkripsi (DB_PASSWORD_ENCRYPTED).
2026/08/18 20:47:49 Database TRACE_LEVEL=1: API Request Log Only (SQL Logging OFF)
2026/08/18 20:47:49 Database connection successfully established with optimized Connection Pool (Max 200 Conns).
=================================================================
🚀 LMS BACKEND v2.0 - SECURITY & RBAC ENFORCEMENT ACTIVE 🚀
=================================================================
2026/08/18 20:47:49 SECURITY CHECK: RBACRoleMenuMiddleware and AuthMiddleware loaded successfully.
2026/08/18 20:47:49 [LMS-API-LOG] Gin HTTP logger active (TRACE_LEVEL=1)
2026/08/18 20:47:49 [PRODUCT-CACHE] Cache diperbarui: 4 produk dimuat.
2026/08/18 20:47:49 Starting HTTPS server on port 8086 using cert ./sertifikat/lims.local+2.pem and key ./sertifikat/lims.local+2-key.pem
2026/08/18 20:47:49 [PPROF] Starting Go profiler server on http://localhost:6060/debug/pprof
[LMS-API-LOG] 2026/08/18 - 20:48:03 | 127.0.0.1 | 200 |        0,161 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,865 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,062 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,855 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,112 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,669 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        8,318 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       53,435 | <300ms | POST /api/applications/1787061014534430261/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       13,185 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       30,627 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       32,201 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,810 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       10,456 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       26,901 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        5,132 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        4,524 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,303 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       68,005 | <300ms | POST /api/applications/1787061014194107556/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,273 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,299 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,463 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       20,599 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,771 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        4,855 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       20,623 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       39,871 | <300ms | POST /api/applications/1787061014201195704/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,683 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,525 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,342 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        3,277 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,322 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,079 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       33,176 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       55,731 | <300ms | POST /api/applications/1787061014196346386/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       58,114 | <300ms | POST /api/applications/1787061014220588889/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       54,612 | <300ms | POST /api/applications/1787061014213271947/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       23,692 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        3,273 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       54,079 | <300ms | POST /api/applications/1787061014194107556/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       15,738 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,419 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,412 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,311 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       15,922 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        4,666 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,160 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,341 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       21,986 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        5,291 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        1,384 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       15,834 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,241 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       16,351 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       15,919 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       15,984 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,397 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       16,852 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        1,676 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,126 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,368 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,758 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,443 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,037 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,458 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       37,210 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       43,449 | <300ms | POST /api/applications/1787061014250568451/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        4,415 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,516 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,039 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,601 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,513 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,319 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       41,385 | <300ms | POST /api/applications/1787061013895993783/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,474 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       17,706 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,429 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       16,566 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        8,989 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        7,970 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,367 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,043 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,333 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       49,572 | <300ms | POST /api/applications/1787061014348861333/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       42,105 | <300ms | POST /api/applications/1787061014356967736/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       25,674 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       24,763 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        1,859 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,712 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       10,775 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       21,417 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       36,504 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       27,916 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        6,223 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,135 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       62,580 | <300ms | POST /api/applications/1787061014360373539/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,677 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       35,251 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,620 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       35,310 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       66,462 | <300ms | POST /api/applications/1787061014829861723/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       43,849 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,276 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       60,014 | <300ms | POST /api/applications/1787061014368529636/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       36,979 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       33,779 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        4,818 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,475 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       46,449 | <300ms | POST /api/applications/1787061014376346667/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        1,784 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,117 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,074 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       16,604 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       17,142 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       40,558 | <300ms | POST /api/applications/1787061014880524535/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,252 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,439 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       18,408 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,471 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,261 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,894 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       19,360 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       40,802 | <300ms | POST /api/applications/1787061014406149184/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       19,085 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        4,189 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       43,475 | <300ms | POST /api/applications/1787061014409538095/approve
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       20,998 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,322 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       22,604 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,588 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        4,580 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       14,353 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       31,677 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,221 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        6,090 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,467 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 201 |       31,271 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |       34,447 | <300ms | POST /api/applications/1787061014099387935/approve
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,093 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,050 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       30,392 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        4,380 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        6,308 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       30,511 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,273 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       32,778 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,057 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       32,915 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       19,877 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       51,496 | <300ms | POST /api/applications/1787061014444787220/approve
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       25,214 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,055 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       46,671 | <300ms | POST /api/applications/1787061014979380932/approve
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,070 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       44,470 | <300ms | POST /api/applications/1787061014136004581/approve
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       16,886 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       17,319 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,053 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        2,171 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,517 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        3,167 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,074 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       29,500 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,057 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,062 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        4,740 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       27,084 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       57,789 | <300ms | POST /api/applications/1787061014468080328/approve
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,102 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,056 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       21,885 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       25,108 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        2,036 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,376 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       22,507 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       52,028 | <300ms | POST /api/applications/1787061015052973909/approve
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       19,310 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,317 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       47,606 | <300ms | POST /api/applications/1787061014101024097/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       16,312 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,353 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       78,131 | <300ms | POST /api/applications/1787061014468080328/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,711 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,364 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |      115,257 | <300ms | POST /api/applications/1787061014085257703/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       50,216 | <300ms | POST /api/applications/1787061014469263286/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,312 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       60,589 | <300ms | POST /api/applications/1787061014112958942/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       93,793 | <300ms | POST /api/applications/1787061015052973909/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       39,790 | <300ms | POST /api/applications/1787061014528861891/approve
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,057 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       36,199 | <300ms | POST /api/applications/1787061015132372863/approve
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       41,659 | <300ms | POST /api/applications/1787061014548281307/approve
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       23,989 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        2,187 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,093 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       32,176 | <300ms | POST /api/applications/1787061014594337162/approve
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       22,570 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        0,492 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:16 | 127.0.0.1 | 201 |       59,425 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       25,181 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        1,977 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       67,319 | <300ms | POST /api/applications/1787061014534430261/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       29,674 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       19,783 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       61,006 | <300ms | POST /api/applications/1787061014204401848/approve
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |       38,551 | <300ms | POST /api/applications/1787061015198787080/approve
[LMS-API-LOG] 2026/08/18 - 20:50:16 | 127.0.0.1 | 200 |      183,749 | <300ms | POST /api/applications/1787061014548281307/disburse
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,105 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 201 |       16,511 | <300ms | POST /api/applications
[LMS-API-LOG] 2026/08/18 - 20:50:14 | 127.0.0.1 | 200 |        2,314 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,298 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        6,383 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:50:15 | 127.0.0.1 | 200 |        0,298 | <300ms | GET /api/health
